Scenario,Crossing,Country,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
SSP119,San_Diego_Crossing,ELSAL,1264.6343718532494,1373.9734015273073,1179.622708251477,1242.7774317112921,1205.0662856678666,1171.6993281753366,1285.4523203784079,990.6908052827416,1021.876912157843,1284.7672321196073,1283.9513522465454,1149.460664896845,933.7227305010464,1300.0029177833283,1271.7962010205938,1237.1338744559737,996.4623606608826,1245.8923701475667,1174.6199406275157,1230.0661563304739,1224.25081924242,1261.3252431407632,1284.3113907609313,1225.1765997828666,1292.4176514396468,1299.9655479875435,1345.7799210584583,1205.2340658682697,1014.3204994277471,1266.2714730804882,1195.775658273446,1224.4863057508335,1436.7328522009998,1540.1926658054824,1294.5763005174028,1189.8973037330852,1433.9547169043851,1332.1394868742852,1275.0433095178691,1344.498926567212,1475.6013701128509,1599.0468779724192,1490.7457016282083,1507.2671384928237,1442.5746984747889,1517.1602197417008,1470.9245137625167,1285.359274427599,1451.8219566249181,1603.9536704462487,1343.590726564673,1403.9726928069474,1689.800449663474,1441.0685245696939,1494.658145724365,1656.9768603514897,1343.7980486828687,1525.9174048404964,1473.3170985961065,1479.6485010037043,1460.7490261921826,1600.9797262669001,1661.510341419086,1643.020409522629,1627.542893290305,1778.682603161816,1672.6809344444039,1538.551251590204,1635.2915277364266,1613.3796372607756,1764.9015871863442,1334.1596896847948,1647.5603025043574,1623.2002554919945,1780.7925415141665,1715.4175299710266,1660.578389124292,1559.9826868857142
SSP245,San_Diego_Crossing,ELSAL,1624.087535167854,1951.187093703226,1644.7313634782033,1523.9336402770707,1432.1608396095212,1182.4780543063598,1320.6455028811693,1324.8530298021094,1332.2364365716232,832.1011471278648,688.0736635910553,986.5739329746128,1006.022409065759,1221.8024677543367,1364.2589911761836,1238.4600757392889,1111.9081166269584,1419.4940216597745,994.4175420391845,875.0931651595536,1313.2666658214662,1236.79211112551,1051.0607414328645,1399.3928575125417,1205.0342265817676,1428.0746085324135,1451.3537850594612,879.1800457516142,1264.321264096807,1642.6605335910697,2010.858269238996,1135.1260761577578,1829.481761099441,1884.3478457080155,1119.1002562247174,779.6088273686894,1140.963687878975,1637.2770714388123,1300.2248492706046,932.9772127689557,1666.016423907401,1507.484664361141,1288.0300344207917,1158.2039723717924,1582.691722758421,1870.903123663491,1510.7357347623906,887.8133999361527,1796.8601996926536,1624.5362815256722,1162.3069188312136,1334.1648866243613,1391.7484766703703,1467.7652662498344,1765.4470098992228,1017.8713910166018,1800.8570424539541,1291.9307866252352,1189.0751475170568,2073.1241713520817,1235.33883130685,1175.881426624237,1856.0684311074822,1193.2511519979132,310.1849683385341,1528.0124160524172,1318.421021208785,698.2489328493493,1386.9486049679383,1543.3937331867094,1168.5092515852732,1597.6216723699515,1220.846396322591,998.4041474525269,1655.4596146881959,1033.1921004492897,1257.1328607075197,1164.6724984232708
SSP370,San_Diego_Crossing,ELSAL,688.4357967461394,1618.1619694368592,1532.5009381062596,1048.1153547790104,848.2158214034448,1277.802614155352,1434.126083036751,915.468949096011,1486.437955575959,1376.4891751134016,2013.8935020079405,1106.6967416754082,1111.6220154874998,1817.4407241700994,2239.2721707268392,1232.3500250880159,1186.238041366781,1249.3847263971418,1845.2368094140625,1299.5968630889022,968.419591940824,1686.9332552872913,1686.4442676996478,1451.718081130236,1685.675461612611,1974.4753680415033,1379.0531787125221,1849.6210228318273,1629.4884026504103,1220.789849410416,1882.7313193498312,1309.625862744279,822.3280021113778,1965.2457455198112,2472.5951693116185,1909.0310411163036,1850.9159697154164,1901.5044644857635,2079.6458782647637,1709.6436063512656,2240.476282781752,2210.0439357144296,1871.6261961268833,1357.5546921978091,1072.5635647286126,2606.522918622925,1934.198909501848,1228.794004577326,1569.451754962682,2252.945685956917,2321.474452527284,2175.580768745227,1813.5349671502133,1984.6129017182639,2206.8970380832307,1970.7468927207215,2286.9399047456045,2250.85194733057,2530.1346602440235,2122.192333707705,1608.7563820083158,1986.2359368908428,2283.5635061484413,1928.5570488695764,2130.905762131204,2530.9112188254094,2647.926989045423,2663.704920551788,1996.1113508111616,2334.6371854893414,2514.186468131571,2150.3144594968167,2077.5173270936725,2466.4448670754923,2499.5838329067183,2488.9903693635474,2716.0934397232254,2392.3658061028705
SSP585,San_Diego_Crossing,ELSAL,331.2799044100671,699.3962279070771,1320.8542707388924,697.0893875002066,997.1989741829227,1562.648163392715,833.5716496981765,-143.74209750774452,921.4690349156673,1200.9639916950298,1202.503304838808,395.45459943802973,533.8409627944118,1436.3922689881233,1412.1750022889958,930.4553153766705,1290.5262199336617,672.9991120314824,805.7377598804925,586.7632854528806,1345.827026849035,1529.8072195418717,831.0579078587268,662.7349184458146,1060.6820444154273,1420.1254250271556,1262.7700556128075,654.140675292721,1477.4741079186936,1723.9725444120313,1386.002671110208,1855.3564024333841,902.1882780765543,841.452864174713,1242.4907797254702,1772.8173600585706,634.0520043682992,1446.5770394892834,1617.332399186421,1168.2158593406868,1547.13121431366,1802.2557635471142,1292.250668952764,1271.676787547776,1141.9699358411506,1467.452095176386,1790.8924601822519,2229.909623465005,1935.8570603025878,1563.2328795757721,1813.0375243180363,2737.4116781604585,1407.8509450229851,1433.1237757383708,1930.3227113789824,1919.4333039949295,1478.2123266246883,2016.4251034042284,2217.6575215772987,2156.659858862506,1964.3130049779427,1799.3524199881617,1876.7565683055805,1941.8537544726134,1413.8752501624301,2025.7331132346167,2197.5749322996708,2252.7160296037882,2353.58208065084,2384.6618493671676,2416.7906133352776,2259.0044065853695,2362.258795036041,2062.511686221079,2048.671979691389,2808.400709148938,2227.3168202172155,2064.9037951246146
